file,S,N,sum_A,min_S_per_N,var_S_per_N,mean_S_per_N,est_p,fragility,web_type,dispersion,robustness,robustness_hat,residRf,log10d,web_type_fac,.fitted,.resid,fstar,resid_simple,resid_fstar
data/M_PL_038.csv,42,7,62,2,17.551020408163264,8.857142857142858,0.2108843537414966,0.1956203571307279,PL,1.563685381986896,0.6462380952380953,0.8016109355858316,-0.15814154763117683,0.19414937620979938,PL,-0.055734502506031895,-0.10240704512514492,0.2513548596367598,-0.10240704512514492,0.030847580443503886
data/M_PL_039.csv,51,16,112,2,14.125,7,0.13725490196078433,0.36823325739959334,PL,1.7408963585434174,0.5386666666666666,0.6321488363738412,-0.09310007593374003,0.2407729168654704,PL,-0.06911873218651035,-0.023981343747229683,0.43735198958610366,-0.02398134374722971,0.10900463873350097
data/M_PL_040.csv,43,28,96,1,8.887755102040817,3.4285714285714284,0.07973421926910298,0.9326098866511838,PL,2.3855699256446767,0.11995348837209302,0.22036925956162834,0.05256337502327679,0.3775921510884244,PL,-0.10839545870265617,0.16095883372593295,1.04100534535384,0.1609588337259329,-0.013937679296354866
data/M_PL_041.csv,43,30,122,1,13.52888888888889,4.066666666666666,0.09457364341085271,0.7961564548874155,PL,3.012150633286737,0.11665116279069768,0.2956044048417502,-0.08719238232188686,0.47887668650921866,PL,-0.13747123171535158,0.05027884939346472,0.9336276866027671,0.05027884939346472,-0.048098962723569505
data/M_PL_042.csv,6,11,21,1,0.9917355371900826,1.9090909090909092,0.3181818181818182,1.0434916366554006,PL,0.3541912632821724,0.38466666666666666,0.17043382731729223,0.4281583033220673,-0.4507621556110445,PL,0.12940038738203297,0.2987579159400343,0.9140912492733676,0.2987579159400343,0.21358088891901675
data/M_PL_043.csv,82,27,219,1,24.17283950617284,8.11111111111111,0.0989159891598916,0.3858906831610619,PL,2.6854223641170964,0.29197560975609754,0.6155955559725608,-0.3221337070828406,0.4290126013874013,PL,-0.12315673824935278,-0.19897696883348784,0.5090474214104147,-0.1989769688334878,-0.08212223845578592
data/M_PL_044.csv,609,109,1024,1,124.67923575456612,9.394495412844037,0.015426100842108435,0.4955103301494994,PL,13.066792403035166,0.041852216748768475,0.5172663664025859,-0.4626374531017321,1.1161689913580615,PL,-0.3204188685045132,-0.14221858459721892,0.8159291986540126,-0.14221858459721892,-0.1649509639554932
data/M_PL_045.csv,26,16,57,1,12.49609375,3.5625,0.13701923076923078,0.7236424378505,PL,3.0270564482118756,0.17776923076923076,0.3420672160443288,-0.09858833138026923,0.4810205197072672,PL,-0.13808666236510053,0.0394983309848313,0.8617291002156005,0.03949833098483124,-0.011525242474283826
data/M_PL_046.csv,44,15,248,4,45.315555555555555,16.533333333333335,0.37575757575757573,0.1306121439956884,PL,1.7109612251547734,0.7839090909090909,0.8676341273651996,-0.0854787650952207,0.2332401674065983,PL,-0.06695630420559766,-0.018522460889623046,0.19756844820128605,-0.01852246088962306,0.10114673645587158
data/M_PL_047.csv,186,18,350,1,351.91358024691357,19.444444444444443,0.10454002389486261,0.1407349152853391,PL,16.20640420246155,0.4101182795698925,0.8573242080006146,-0.44914680514476835,1.2096866664055697,PL,-0.3472650072665627,-0.10188179787820567,0.4879999225519018,-0.10188179787820567,0.020498568917094673
data/M_PL_048.csv,236,29,596,1,434.1783590963139,20.551724137931036,0.08708357685563997,0.15660251252473303,PL,19.28638940133211,0.18796610169491526,0.8411779255272204,-0.6554313857803518,1.2852509311251203,PL,-0.368957256727242,-0.28647412905310976,0.525559769251975,-0.28647412905310976,-0.1743885287966466
